id,job_id,title,sector,employer,country,closing_date,summary
5280,45869,Executive Assistant,Banking & Finance,TOUKAN CORPORATE SERVICES LIMITED,Mauritius,30.09.2025,"We are seeking a highly organized, proactive, and discreet individual to serve as the Personal Secretary to the CEO while also providing administrative and operational support to other departments. This dual-role position requires exceptional communication skills, multitasking ability, and a strong sense of professionalism. The ideal candidate will be a trusted gatekeeper for the CEO and a reliable resource for departmental coordination and office efficiency."
5281,45863,Panel Beater,Trade,GARAGE AZAGEN LTD,Mauritius,15.09.2025,Repair of damaged vehicle bodies by reshaping and replace parts where necessary
5282,45861,Shelves Worker,Trade,SOMAGS LTEE,Mauritius,15.09.2025,"Vous assurez la mise en rayon, le facing, la gestion des stocks, le contrôle des prix et le respect des normes d’hygiène. Doté(e) d’un bon sens de l’organisation et du service client, vous travaillez en équipe et êtes capable de porter des charges."
5283,45858,"Driver, Truck/Goods Vehicle/Chauffeur Poid-Lourd",Construction,SERVENG LIMITED,Mauritius,30.09.2025,"We are hiring a driver to safely transport employees to and from the workplace. The driver will be responsible for punctual pick-up and drop-off, maintaining a clean and safe vehicle, and ensuring the comfort and security of staff during travel. A valid driving license, good knowledge of routes, and a responsible attitude are required."
4775,45839,"Carer, Private Household",Cleaning Services,NUNKOOMAR KALI,Mauritius,06.09.2025,"To provide quality care and support to the patient in their own home, helping them maintain their independence, dignity, and well- being. This includes assisting with personal care, household tasks, mobility, and companionship."
4781,45833,Cashier,Trade,SOMAGS LTEE,Mauritius,15.09.2025,"Vous aimez le contact avec les clients, vous êtes rapide, organisé(e) et souriant(e) ? Ce poste est fait pour vous ! Rejoignez une équipe dynamique et vivez une expérience enrichissante au cœur de la grande distribution."
4785,45829,Receptionist,Construction,WENSENG CONTRACTING CO LTD,Mauritius,25.11.2025,check in and check out of client
4795,45819,Restaurant Manager,Hotel,CG ROYAL FOODS LTD,Mauritius,20.09.2025,"To manage a Restaurant on a profitable basis, consistently serving quality food with fast, courteous service in clean and pleasant surroundings. MAIN RESPONSIBLE FOR WHOLE RESTAURANT – OWNERSHIP LEVEL."
4796,45818,"Manager/Assistant Manager, Retail Trade",Hotel,CG ROYAL FOODS LTD,Mauritius,20.09.2025,"To manage a Restaurant on a profitable basis, consistently serving quality food with fast, courteous service in clean and pleasant surroundings. Acting next to RM/RGM."
4797,45817,Supervisor,Hotel,CG ROYAL FOODS LTD,Mauritius,20.09.2025,"To assist the management team in co-ordinating and controlling one of the three main areas in the restaurant: kitchen, dining area or front counter while maintaining consistency and a high standard of Quality, Service and Cleanliness in these areas"
4798,45816,Team Leader,Hotel,CG ROYAL FOODS LTD,Mauritius,20.09.2025,"Team Leader is responsible for supporting the Restaurant Manager in overseeing daily operations, ensuring high standards of food safety, product quality, customer service, and staff performance. This role requires strong leadership skills, the ability to train and guide employees, maintain operational efficiency during peak periods, and act as the key link between management and frontline staff. Team Leader must ensure compliance with company standards, health and safety regulations, and operational procedures while fostering a positive and motivated work environment."
4799,45815,Fast Food Operator,Hotel,CG ROYAL FOODS LTD,Mauritius,20.09.2025,"The job of the crew is to be able to work without an assistance of all stations existing in the Operations and maintain standards at all times:1. BROILERWHOPPER BOARD2. BURGER BOARD3. SPECIALITIES BOARD4. FRYERS5. FRY STATION6. DINING ROOM7. FRONT COUNTER8. DRIVE-THRU STATIONBasically, the staff member should prepare the food, serve customers and carry out tasks necessary for efficient running of the restaurants including the maintenance of high standards of cleanliness, and performing the duties."
4801,45813,Forklift Driver / Operator,Manufacturing-Other,WINDOORS PROFESSIONAL LTD,Mauritius,31.10.2025,"We are looking for technically skilled candidates with excellent attention to detail for the position of forklift operator. Forklift operators are responsible for optimizing loads to ensure operational efficiency, scheduling vehicles for maintenance and repairs, and managing inventory, among other duties.Forklift operators will need to transport valuable items, requiring diligence and good hand-eye coordination."
4807,45807,"Mechanic, Motor Vehicle",Transport and Storage,KATI TRAVEL LTD,Mauritius,15.09.2025,"The Mechanic is responsible for the inspection, maintenance and repair of vehicles to ensure their safe and efficient operation.  This role involves diagnosing mechanical issues, performing preventive maintenance, replacing faulty parts and carrying out necessary repairs in a timely and professional manner.  The mechanic must have strong technical knowledge, problem - solving skills and the ability to work independently or as part of a team."
4820,45794,Merchandiser,Manufacturing-Other,YIPTONG & SONS LIMITED,Mauritius,31.10.2025,Merchandising of FMCG products in Supermakets / Hypermarkets.
4821,45793,Mechanic/Mécanicien,Repair and installation of machinery & equipment,PREMIUM AUTO SERVICES LTD,Mauritius,30.09.2025,Mechanic
4822,45792,Civil Design Engineer,Engineering Services,KIMS CONSULTING ENGINEERS LTD,Mauritius,18.09.2025,"We are looking for motivated Civil/ Structural Engineer to be involved in design, drawings, site inspections, and project coordination.The roles provide hand on exposure to engineering projects while developing technical and professional skills."
4825,45788,Procurement/Purchasing Officer,Manufacturing-Other,PRINCE INDUSTRIES LTD,Mauritius,15.09.2025,"Are you a detail-oriented and results-driven Procurement Officer with solid experience in sourcing both local and international goods? Join our dynamic team and play a key role in ensuring efficient, cost-effective, and timely procurement processes.Salary is negotiable based on the skills and experience you bring to the table."
4827,45785,"Driver, Truck/Goods Vehicle/Chauffeur Poid-Lourd",Transport and Storage,MS WAREHOUSING AND LOGISTICS LTD,Mauritius,30.09.2025,"We are looking for an experienced Truck Driver to Work under our Logistics Department in a safe and timely manner which shall require to drive across the Island with 20ft/ 40ft Container.If you feel you have the qualities, drop your CV on the following Email Address or call on 52569330.Email Address: adaroga@mswl.mu"
4838,45768,Maintenance Officer,Manufacturing-Other,HOW HONG & CO LTD,Mauritius,30.09.2025,"A Maintenance Coordinator oversees and manages all aspects of a company’s maintenance operations, ensuring efficient and effective upkeep of facilities and equipment. They act as the central point of contact for maintenance-related needs, coordinating tasks, managing resources, and communicating with various stakeholders. Their responsibilities include scheduling, assigning work orders, managing budgets, and maintaining records."
4851,45747,Electrician,Administrative,KALIS INVESTMENT LTD,Mauritius,29.08.2025,"Duties:- General repair & maintenance (electrical, small fixes, painting, etc.)- Routine checks of building and equipment- Report any issues to the Building Manager- Basic work on fire alarms, lifts & generators- Keep records and submit reports- Supervise team and follow up on tasks- Monitor contractors’ workRequirements:- SC or equivalent- NTC 2 / NC4 in Industrial Machine Maintenance- Minimum 2 years’ experience- Flexible to work odd hours"
4860,45724,Conseiller Commerciaux,Maritime Services,BLUE SAFARI LEISURE LTD,Mauritius,15.09.2025,"The Regional Coordinator Assistant will support the Regional Coordinator in managing daily operations for the assigned sector of activities. This role involves welcoming clients, ensuring smooth service delivery, representing the company in a professional manner, and assisting in operational coordination. A valid driving licence is essential as travel within the sector may be required."
4861,45716,Rider,Human Health & Social work activities,C-CARE MAURITIUS LTD,Mauritius,30.09.2025,"Reporting to the Collection Centre Supervisor, the candidate will play a crucial role in collecting and delivering samples between our different locations, assisting with minor maintenance and repairs, and providing support to the administrative office with deliveries of documents, payments, and other tasks when needed."
4862,45715,IT Technician,Hotel,CORAL AZUR BEACH RESORT CO LTD,Mauritius,30.09.2025,"Job briefWe are seeking a qualified IT Technician to install and maintain computer systems and networks, aiming for optimal functionality. You will also “train” users of the systems to make appropriate and safe usage of the IT infrastructure.A successful IT Technician must have a thorough knowledge of computer software and hardware, as well as various internet applications, networks, and operating systems. The ideal candidate will also have great troubleshooting abilities and attention to detail.The goal is to build and maintain updated and efficient computer systems and networks to optimise the role of technology on business sustainability."
4863,45713,"Cleaner, Hotel",Hotel,CORAL AZUR BEACH RESORT CO LTD,Mauritius,30.09.2025,"A Cleaner is responsible for maintaining the cleanliness and hygiene of various environments, including offices, public areas and other facilities. Their duties include sweeping, mopping, dusting, vacuuming, and sanitising surfaces. They also replenish cleaning supplies, empty trash, and report any maintenance issues."
4864,45712,Database Operator/ Opérateur Saisie de Données,Call Centre,AMLA SERVICES LTD,Mauritius,14.09.2025,AMLA SERVICES LTD agrandit son équipe !Vous voulez vous sentir bien au travail ?Vous cherchez une ambiance professionnelle ET conviviale ?Vous voulez un emploi fixe et stable ? Alors c’est peut-être VOUS que nous cherchons !
4873,45690,Data-Entry Clerk,BPO/ICT,FRENCH DATA CENTER LTD,Mauritius,16.09.2025,"Dans le cadre de son développement, #PulseoRecrute des agents d’analyse et saisie de données à temps plein.Vous avez envie de vous sentir bien au travail ? Nous aussi !Vous souhaitez évoluer dans une ambiance de travail professionnelle et conviviale ? Nous aussi !Vous êtes à la recherche d’un emploi fixe et stable ? La motivation et la rigueur sont des qualificatifs qui vous correspondent alors rejoignez notre équipe de professionnels.Le poste :Vous serez responsable de mettre à jour et de gérer les données dans les bases de données et les systèmes informatiques de nos clients."
4874,45689,Technician/Helper Technician,Cleaning Services,KEEP CLEAN LTD,Mauritius,11.09.2025,"•Report to the Building Manager and Technical Officer or his representative for any intervention• Versatile enough to repair faulty appliances, fix minor electrical issues, paint a building’s exterior and handle numerous other tasks.• Perform routine and scheduled maintenance of properties• Carry out preventive maintenance on the electrical system on sites.• Carry out inspections on all the building premises• Reporting queries or complaints of tenants to the Building Manager or the Administrative Secretary.• Preliminary Intervention on the Fire Fighting, Fire alarm system, lift and generator set as and when required.• Keep updated records of equipments and consumables on sites in Register Book.• Monthly reports on small repairs undertaken to be submitted to the Building Manager.• Respect all planning and works given by the Technical Officer.• Ensure that works assigned to technicians are completed within a specific time frame.• Follow up and supervision of daily works assigned to technicians.• Monitoring of works of sub contractors• Ensure discipline by technicians and subcontractor on site.• Ensure that works are carried out  according to ISO 9001:2008 requirements• Work effectively and cooperatively with other personnel• Any other duties as assigned by the Building manager or Top Management."
4880,45676,Accountant,Construction,WENSENG CONTRACTING CO LTD,Mauritius,31.12.2025,"Responsible for the accounting of the whole store( voucher input, report preparation ), tax declaration and salary accounting"
4881,45675,Accounts clerk,Construction,WENSENG CONTRACTING CO LTD,Mauritius,30.11.2025,"Manage daily cash flow , bank deposits and withdrawals, check the handover of money by the cashier."
4882,45673,Shop Assistant,Construction,WENSENG CONTRACTING CO LTD,Mauritius,30.11.2025,"Maintain shelf clealiness and accurate price tagsperiodic inventory, reports goods in transit , handle goods"
4883,45672,Manager,Construction,WENSENG CONTRACTING CO LTD,Mauritius,31.12.2025,"Developing corporate and retails customers, negotiating bulk orders, managing customer relationships and contracts"
4884,45671,Store and Stock Controller,Construction,WENSENG CONTRACTING CO LTD,Mauritius,30.11.2025,"formulates sales targets and budgets and supervise inventory management (ordering , inventory , loss control )5 years retails experince needed"
4890,45664,Draughtsperson,Construction,WENSENG CONTRACTING CO LTD,Mauritius,30.11.2025,Create techinical drawingsTranslate architechtural design to shop drawings
4896,45641,Human Resource Officer,Construction,WENSENG CONTRACTING CO LTD,Mauritius,30.11.2025,"Be involved in managing all aspects of the employeee lifecycle , from recruitment and onboarding"
4900,45616,Accounting & Fund Administrator,Administrative,GRAMMONT MANAGEMENT LTD,Mauritius,30.09.2025,"In this role, you will play a crucial role in the financial management and reporting of investment funds. You’ll work closely with senior accounting professionals to ensure the accuracy and compliance of financial records for various investment portfolios. Your responsibilities will include reconciling accounts, processing transactions, and maintaining financial statements. You’ll gain exposure to the dynamic world of finance and investments while contributing to the success of our organization."
4901,45615,Compliance Assistant / Support Officer,Administrative,GRAMMONT MANAGEMENT LTD,Mauritius,30.09.2025,"Your duties will include reviewing employee work, developing company policies, and responding to policy violations.?The ideal candidate will be professional, highly analytical, and possess excellent written and verbal communication skills. To prosper in this role, you should be fluent in risk management and our industry’s principles.?"
4905,45609,"Cleaner, Hotel",Cleaning Services,DEEP CLEAN CONTRACTING LTD,Mauritius,31.12.2025,"???? WE ARE HIRING! ????Deep Clean Contracting Ltd is looking for hardworking, motivated, and reliable individuals to join our professional cleaning and maintenance team.???? AVAILABLE POSITIONS & DETAILS:1. Commercial Cleaner (15 vacancies)???? Salary: Rs 12,000 – Rs 14,000/month???? Responsible for cleaning office and commercial spaces, dusting, mopping, and waste removal.2. Housekeeper (9 vacancies)???? Salary: Rs 12,000 – Rs 13,500/month????? Duties include room cleaning, bed making, restocking toiletries, and maintaining hygiene standards in hospitality environments.3. Floor Technician – Grade 2 (2 vacancies)???? Salary: Rs 14,000/month???? Operate floor machines (buffers, scrubbers), maintain all types of floor surfaces, and ensure proper sanitation.4. Floor Supervisor – Grade 2 (1 vacancy)???? Salary: Rs 18,000 /month??????? Supervise floor cleaning staff, assign duties, check quality, and report to management.5. Sanitation Specialist – Grade 2 (4 vacancies)???? Salary: Rs 15,000 – Rs 17,000/month???? Perform high-level sanitation tasks in sensitive areas (kitchens, restrooms), following strict hygiene protocols.6. Gardener (4 vacancies)???? Salary: Rs 12,000 – Rs 14,000/month???? Maintain gardens, trim plants, water and care for landscaping areas in public or private spaces.????? Work Location: Multiple client sites???? Type: Full-time???? Start Date: Immediate???? Training Provided for selected positions!? Uniforms provided? Friendly team atmosphere? Opportunity for long-term employment???? Apply Now:call us at 59361487???? You can also message us directly on Facebook!"
4907,45606,Purchasing and Administrative Assistant,Manufacturing-Other,M. SAVERS LTD,Mauritius,30.09.2025,"We are seeking a reliable and detail-oriented Purchasing and Administrative Assistant to support our procurement and office operations within a busy supermarket environment. The successful candidate will assist with ordering stock, maintaining supplier records, handling documentation, and providing general administrative support to ensure the smooth day-to-day running of the store’s supply and clerical functions"
4911,45586,Store Attendant,Manufacturing-Other,YIPTONG & SONS LIMITED,Mauritius,31.10.2025,"To ensure the efficient and organized flow of goods, from receiving and storing to retrieving and preparing for delivery"
4913,45583,Social Media Operator,Real Estate,CLEFS EN MAIN AGENCE IMMOBILIER LTD,Mauritius,31.08.2025,"We’re looking for a Passionate and Creative Community Manager!Remote position | Freelance / Full time or part timeDo you have a flair for communication, a sharp pen and a passion for social networks? Join our dynamic team in Vacoas and actively contribute to the development of our online brand image!"
4289,45546,Security Guard,Construction,WENSENG CONTRACTING CO LTD,Mauritius,31.10.2025,"It is responsible for protecting people, property and assets"
4290,45545,Cashier,Construction,WENSENG CONTRACTING CO LTD,Mauritius,15.10.2025,"Hanfling payment , process customer transactions accurately"
4329,45505,Marketing Officer/Assistant,BPO/ICT,APHELION LIMITED,Mauritius,31.12.2025,We are looking for a creative and motivated Marketing Officer to join our team and support our marketing and branding - ideal for fresh graduates or students in their final year.
3844,45427,Project Coordinator,Construction,WENSENG CONTRACTING CO LTD,Mauritius,30.09.2025,"Help follow up on aluminium fascade and curtain walls projects from start to finish . you will work closely with the managing director and technical director , as well as withour internal team, main contractors to ensure that all projects are completed on time and up to the expected standards"
4955,45171,Sales Representative,E-Commerce,TERRY STORE,Mauritius,31.10.2025,"We’re seeking amazing Sales Representatives to join our growing team! If you’re motivated, goal-oriented, and have strong communication skills, we want to hear from you. Previous sales experience, a customer-first mindset, and the ability to meet targets are key. Join us and take your career to the next level!Remuneration is negotiable and will be commensurate with the experience and skills you bring to the role."
104,45140,Store Attendant,Manufacturing-Electronics & Electrical Products,FLUX LTD,Mauritius,31.12.2025,Store Attendant
2300,45085,Driver-Messenger,"Electricity, Gas, Steam & Air Conditioning supply",HAPPY HOUSE LTD,Mauritius,30.09.2025,WE’RE HIRING – RIDER/MESSENGER WANTED!Are you a reliable and safety-conscious driver looking for a new opportunity? Join our dynamic team and take the wheel of your career!Location: Happy House Ltd Port-Louis/ BagatelleWorking Hours: 08h30 to 17hr00 and Sat: 08h30 to 13hr00Start Date: Immediate
131,45052,Gardener,Trade,SOFLO DISTRIBUTION LTD,Mauritius,31.07.2025,"Maintaining and enhancing the beauty of plants, outdoor grounds, and trees within a garden."
138,45029,Administrative Officer,Manufacturing-Other,YIPTONG & SONS LIMITED,Mauritius,31.07.2025,To provide end-to-end administrative and operational support to the team. The Administrative Officer ensures timely order processing and stock accuracy.
140,45022,Fork-Lift Truck Operator,Manufacturing-Other,YIPTONG & SONS LIMITED,Mauritius,31.07.2025,To operate forklift truck in the Warehouse at Geoffroy
147,44987,"Driver, Truck/Goods Vehicle/Chauffeur Poid-Lourd",Manufacturing-Other,YIPTONG & SONS LIMITED,Mauritius,31.07.2025,- Perform deliveries of Customers-Take Responsibility of goods in transit- Maintain good working relation with customers
4980,44727,Administrative Secretary,Manufacturing-Electronics & Electrical Products,FLUX LTD,Mauritius,31.08.2025,We are looking for an Administrative Officer to join our team. The ideal candidate will be responsible for providing administrative support to the Administrative team.
179,44692,Administrative Assistant,Manufacturing-Electronics & Electrical Products,FLUX LTD,Mauritius,31.07.2025,Administrative Officer
5334,44597,Technician/Helper Technician,Engineering Services,MUBELO,Mauritius,30.09.2025,"Job Wanted: Electrical & Electronic Technician(Bonus if you can weld — especially stainless steel! )If this sounds like you, send your CV"
5335,44357,Site Supervisor,Renewable Energy and Circular Economy,RENEWORLD LTD,Mauritius,30.09.2025,"Reneworld Ltd, member of the Eclosia Group is a company expert in renewable energy and solar panels. Our corporate culture is defined by a set of shared values, attitudes and behaviors that encourage each individual to strive for excellence and continually improve their skills and knowledge. Our solar team is ready and passionate to support you on your journey towards excellence and total fulfillment. Reneworld Ltd is looking to recruit a Site Supervisor.Overview of the postThe primary responsibility of the Site Supervisor is to supervise and lead a team of skilled workers in the execution of photovoltaic installations. This includes ensuring strict adherence to project timelines, maintaining high-quality standards, and upholding safety regulations throughout the installation process. The Site Supervisor plays a key role in coordinating and overseeing tasks, troubleshooting on-site issues, and ensuring that all work is completed efficiently and report major issues to the seniors."
193,44273,Mason,Construction,METASIGN COMPANY LTD,Mauritius,31.12.2025,"We are seeking an experienced and skilled Mason to join our construction team. The ideal candidate will be responsible for laying bricks, concrete blocks, stones, and other building materials to construct or repair walls, partitions, arches, and other structures. A strong understanding of construction plans, precision in measurements, and commitment to safety are essential for success in this role."
194,44272,Helper,Construction,METASIGN COMPANY LTD,Mauritius,31.12.2025,We are hiring a dependable Mason Helper to assist masons in construction and maintenance projects.
195,44271,Helper,Construction,METASIGN COMPANY LTD,Mauritius,31.12.2025,We are looking for a reliable and hardworking Welder Helper to support our welding operations.
196,44270,"Welder, General",Construction,METASIGN COMPANY LTD,Mauritius,31.12.2025,"We are seeking a skilled and detail-oriented Welder to join our team. The ideal candidate will be responsible for assembling, repairing, and fabricating metal structures and components using various welding techniques such as MIG, TIG, and arc welding. The Welder must be able to read and interpret technical drawings, blueprints, and specifications to ensure high-quality and precise workmanship. A strong commitment to safety protocols and quality standards is essential in this role."
4994,44062,Accounts clerk,Engineering Services,MUBELO,Mauritius,30.09.2025,supports the accounting team by performing various clerical and accounting tasks
203,44049,Shop Assistant,Trade,ELECTRO HIVE LIMITED,Mauritius,01.10.2025,Sales Person in Electronic Gadget Shop
4997,44042,"Driver, Van, Light and Local Transport",Manufacturing-Other,ROSE BELLE DISTRIBUTION LTD,Mauritius,30.09.2025,Perform any duty as Driver/Messenger.
4998,44007,Bakery Operator,Manufacturing-Other,ROSE BELLE DISTRIBUTION LTD,Mauritius,30.09.2025,Preparing different types of bread.Adhering to the timing for bread dough preparation.
4999,44006,Employé des rayons/Shelves Worker,Manufacturing-Other,ROSE BELLE DISTRIBUTION LTD,Mauritius,30.09.2025,Understand layout of Shelves and categorization.Shows responsibility and reliability in the workplace.
5000,44003,Cashier,Manufacturing-Other,ROSE BELLE DISTRIBUTION LTD,Mauritius,30.09.2025,"Understands and ability to operate the basic functions of the cash register.Process standard sales transactions (scanning items, applying price checks)"
206,43894,"Driver, Bus",Travel & Tours,PERLE DU JOUR,Mauritius,05.09.2025,DRIVE PUBLIC BUS ALONG ROUTES AUTHORISED BY THE NATIONAL LAND TRANSPORT AUTHORITY (NLTA)
212,43703,Administrative Assistant,Social Services,T1DIAMS,Mauritius,31.07.2025,"We got an amazing internship for you!We are looking for a dynamic Administrative Intern on YEP Scheme for 1 Year to work in our Administrative Department at T1 Diams, the NGO providing multidisciplinary support to people living with Type 1 diabetes in Mauritius and Rodrigues Island."
5348,43641,Finance Officer,Administrative,KALIS INVESTMENT LTD,Mauritius,05.09.2025,"Prepare and manage financial reports, budgets, and forecastsEnsure compliance with financial regulations and company policiesAssist in financial analysis and decision-making processesMaintain accurate financial records and process transactions efficiently"
216,43565,Pumping Station Operator,"Electricity, Gas, Steam & Air Conditioning supply",KEWALPARSAD & CO LTD,Mauritius,31.12.2025,The job requires assisting customers by serving fuel and gas.
218,43495,"Plumber and Pipe Fitter, General",Construction,SOLVCON LIMITED,Mauritius,31.12.2025,Laying of pipes and fittingsPipe connectionsSewage connections
220,43346,Nursing Officer,Human Health & Social work activities,CITY CLINIC GROUP,Mauritius,31.10.2025,"A Nursing Officer is responsible for overseeing patient care, ensuring adherence to medical protocols, and supervising nursing staff. They coordinate healthcare services, maintain high standards of patient care, and support the management team in administrative and operational functions."
221,43329,"Driver, Private Car",Human Health & Social work activities,CITY CLINIC GROUP,Mauritius,31.10.2025,"The role involves transporting patients, staff, and medical supplies safely and efficiently. Candidates must hold a valid license, be skilled in driving manual transmission vehicles, and be capable of driving ambulances when required. Flexibility for shifts, including emergencies, is essential."
5018,42971,Customer Service Agent,"Events, Media & Communication",OTAYO LTÉE,Mauritius,09.09.2025,"An exceptional career awaits as a Customer Service Officer, orchestrating and overseeing recreational activities to craft unforgettable guest experiences. Join our team today and elevate the art of leisure."
226,42938,Aluminium Fabricator,Construction,AMF  MOHAMMAD  & SON  LTD,Mauritius,02.12.2025,aluminium fabricators
227,42915,Cashier,Human Health & Social work activities,CITY CLINIC GROUP,Mauritius,31.10.2025,"Ensuring smooth financial transactions within a healthcare facility. They manage payments, provide accurate billing, and deliver excellent customer service to patients, ensuring a positive experience in the clinic."
228,42914,Health Care Assistant,Human Health & Social work activities,CITY CLINIC GROUP,Mauritius,31.10.2025,"We are looking for a compassionate and dedicated Health Care Assistant to join our healthcare team. In this role, you will provide essential support to patients and medical staff, ensuring high-quality care and a positive patient experience."
229,42913,Receptionist,Human Health & Social work activities,CITY CLINIC GROUP,Mauritius,31.10.2025,"1.Greet patients and visitors with professionalism and warmth.2.Answer phone calls, respond to inquiries, and schedule appointments.3.Manage the clinic’s appointment system to minimize wait times."
230,42895,Debt Collector,BPO/ICT,IQERA INDIAN OCEAN,Mauritius,31.12.2025,Debt recovery
5025,42850,Security Guard,E-Commerce,TERRY STORE,Mauritius,31.10.2025,Our boutique security services company is looking to recruit additional security staff for our new client sites
5026,42849,Operation Manager,E-Commerce,TERRY STORE,Mauritius,31.10.2025,"Our boutique security services company is looking to recruit an individual with sound management skills, preferably with experience in the same industry.The successful candidate will be responsible for our team of security guards and maintaining healthy relationships with our clients.Salary is negotiable and commensurate with skills and experience, and a company car will be provided"
5361,42825,Steward / Stewarding Technician,Human Health & Social work activities,WELLKIN HOSPITAL,Mauritius,30.09.2025,"We are seeking a dedicated and hardworking Kitchen Steward to join our culinary team. As a Kitchen Steward, you will play a key role in maintaining cleanliness and organization in the kitchen, supporting kitchen staff, and ensuring that all food preparation and storage areas comply with health and safety standards. This is a hands-on role that involves assisting in dishwashing, sanitation, and maintaining kitchen equipment."
236,42820,Security Guard,Consultancy Services,CAREER MOVES,Mauritius,01.12.2025,"A Security Guard is responsible for maintaining a safe and secure environment by monitoring premises, preventing theft or vandalism, and ensuring the safety of people and property."
237,42812,Event Management Executive,Social Services,T1DIAMS,Mauritius,31.07.2025,"T1 Diams, the NGO providing multi-disciplinary support to people living with Type 1 diabetes in Mauritius and Rodrigues Island is looking for an Event Coordinator with 1 year of experience and excellent communication and event coordination skills."
239,42773,"Driver, Private Car",Construction,CIVELMEC GROUP LTD,Mauritius,31.07.2025,-Messenger
240,42760,Gardener,Administrative,GHYDRO BROS & SONS LTD,Mauritius,16.10.2025,We are looking for Gardener position for Ghydro Bros And sons ltd
595,42751,"Cook, Hotel/Restaurant",Human Health & Social work activities,RGT (HEALTHCARE) LTD,Mauritius,15.09.2025,Royal Green is looking for creative and energic Cooks to join its team of professionals assisting in food preparation.
243,42737,"Machine Operator, Bakery products",Manufacturing-Food Products & Beverages,ICE CREAM CONES LTD,Mauritius,01.11.2025,"I am currently seeking workers who are capable of operating machinery ,assembling products, and utilizing an industrial mixer, which will then be processed into finished products."
244,42663,Housekeeping Attendant,Human Health & Social work activities,CITY CLINIC GROUP,Mauritius,31.10.2025,"Cleaning, Sanitising, Disposing of waste, Laundering,"
5369,42597,Logistic Officer,Transport and Storage,TRANSSHIPMENT AND ECOMM SERVICES LTD,Mauritius,15.09.2025,"The import and Export administrator will be responsible for managing all aspects of the import and export process within the company. Ensuring compliance with all imports and exports processing and coordinate with internal departments and external stakeholders to facilitate smooth import and export operations. This role requires strong organizational skills, attention to detail and knowledge of international trade"
603,42554,Laboratory Technician,Human Health & Social work activities,RGT (HEALTHCARE) LTD,Mauritius,15.09.2025,"Royal Green is looking for a skilled, experienced and motivated Lab Technician."
248,42507,Maintenance Officer,Agro-Industry,INICIA LTEE,Mauritius,31.01.2026,To maintain and repair equipment
249,42506,"Driver, Truck/Goods Vehicle/Chauffeur Poid-Lourd",Agro-Industry,INICIA LTEE,Mauritius,31.01.2026,Drive goods vehicle and promote products of the company
250,42505,"Farm Worker, Livestock",Agro-Industry,INICIA LTEE,Mauritius,31.01.2026,Take care of livestock
251,42448,Software Developer,Consultancy Services,SPHEREFLUX LTD,Mauritius,30.09.2025,"The ideal candidate will be responsible for developing high-quality applications. They will also be responsible for designing and implementing testable and scalable code.Development tools:1. Programming Language: PHP, Angular, Python, HTML/HTML5, CSS and Javascript2. Frameworks: YII FrameworkDatabase: MySQL, SQL Server3. Database: MySQL, SQL Server"
252,42417,Security Guard,"Arts, Entertainment and Recreation",PALLAGAMES LTD,Mauritius,08.10.2025,"Security guards ensure the safety and security of a company’s property, customers, and personnel. They investigate suspicious activity within their area of responsibility and may apprehend, eject, or report perpetrators."
253,42416,CCTV Supervisor,"Arts, Entertainment and Recreation",PALLAGAMES LTD,Mauritius,08.10.2025,"CCTV operators are responsible for monitoring security camera footage to detect and prevent vandalism, theft and other crimes. Their day-to-day tasks include maintaining equipment, storing footage, walking the premises, logging issues and reporting suspicious activity."
254,42415,Dealer,"Arts, Entertainment and Recreation",PALLAGAMES LTD,Mauritius,08.10.2025,"A Dealer is tasked with overseeing table games like poker and blackjack to ensure the rules are adhered to and the winnings properly distributed. Their duties include shuffling and distributing cards, managing casino chips and identifying and reporting cases of cheating."
255,42414,Cleaner,"Arts, Entertainment and Recreation",PALLAGAMES LTD,Mauritius,08.10.2025,"The Cleaner is responsible for cleaning, stocking, and supplying designated facility areas (dusting, sweeping, vacuuming, mopping, etc.). It is this person who will also perform deep cleaning tasks and special projects."
256,42413,Barman / Barmaid / Bartender,"Arts, Entertainment and Recreation",PALLAGAMES LTD,Mauritius,08.10.2025,"Their duties include verifying the identification and age of customers, preparing and serving alcoholic beverages, accepting payment from customers, cleaning glasses and bar utensils and balancing cash receipts to record sales."
257,42412,Accounts clerk,"Arts, Entertainment and Recreation",PALLAGAMES LTD,Mauritius,08.10.2025,"Account Clerks manage accounts and provide support for the accounting, finance and sales departments."
5054,42408,Factory Attendant,Manufacturing-Food Products & Beverages,AVIPRO,Mauritius,12.09.2025,"First FactoryAttendantPionnière et leader dans la production de poulets de table, les produits d’Avipro Co Ltd sont commercialisés sous plusieurs marques notamment CHANTECLER."
258,42363,Draughtsperson,Manufacturing-Metal Products,MRC WIRE PRODUCTS LTD,Mauritius,31.07.2025,Looking for potential candidate for the post of draughtsman with regard to below details.
261,42150,Automobile Panel Beater,Engineering Services,GNK CO LTD,Mauritius,10.09.2025,Interract with the Garage ManagerProfessional in his jobDo it duties like a pro
262,42149,Automobile Painter,Engineering Services,GNK CO LTD,Mauritius,10.09.2025,Preparation of body panelsSanding & primer coatingPaintings workPolish & detailing works
